,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
2234,21/09/2022 21:09:36359000,,37.942,288.896,289.628,221.308,247.747.675,1163,65535,65535
2235,21/09/2022 21:09:37357400,,380.396,288.896,289.628,221.064,247.747.675,1165,65535,65535
2236,21/09/2022 21:09:38371400,,381.372,286.456,289.872,221.552,246.821.955,1163,65535,65535
2237,21/09/2022 21:09:39416600,,38.064,286.212,29.036,221.552,247.747.675,1166,65535,65535
2238,21/09/2022 21:09:40352600,,379.664,286.212,289.872,221.552,247.747.675,1167,65535,65535
2239,21/09/2022 21:09:41351000,,380.152,284.992,289.628,221.552,245.896.235,1167,65535,65535
2240,21/09/2022 21:09:42365000,,380.396,285.236,289.628,221.552,247.747.675,1170,65535,65535
2241,21/09/2022 21:09:43425800,,38.064,284.016,289.628,221.064,247.747.675,1171,65535,65535
2242,21/09/2022 21:09:44346200,,380.152,283.772,289.628,22.082,247.747.675,1171,65535,65535
2243,21/09/2022 21:09:45360200,,380.152,285.236,289.872,221.552,245.896.235,1171,65535,65535
2244,21/09/2022 21:09:46374200,,380.396,28.548,289.628,221.552,245.896.235,1170,65535,65535
2245,21/09/2022 21:09:47388200,,38.064,286.212,289.872,221.552,244.970.515,1167,65535,65535
2246,21/09/2022 21:09:48355400,,380.152,286.212,289.628,221.552,245.896.235,1168,65535,65535
2247,21/09/2022 21:09:49353800,,379.664,285.236,289.628,22.204,246.821.955,1166,65535,65535
2248,21/09/2022 21:09:50366200,,379.664,284.016,289.384,221.552,246.821.955,1163,65535,65535
2249,21/09/2022 21:09:51349000,,380.396,284.016,289.872,220.332,247.747.675,1161,65535,65535
2250,21/09/2022 21:09:52363000,,379.664,286.212,29.036,221.308,247.747.675,1166,65535,65535
2251,21/09/2022 21:09:53361400,,380.152,28.792,289.872,221.064,247.747.675,1168,65535,65535
2252,21/09/2022 21:09:54406600,,37.942,28.792,289.628,221.552,246.821.955,1168,65535,65535
2253,21/09/2022 21:09:55358200,,37.942,288.652,289.872,221.552,247.747.675,1167,65535,65535
2254,21/09/2022 21:09:56356600,,379.664,288.652,289.628,221.552,249.599.115,1170,65535,65535
2255,21/09/2022 21:09:57355000,,380.152,288.896,289.384,221.552,247.747.675,1171,65535,65535
2256,21/09/2022 21:09:58353400,,37.942,287.188,289.872,221.552,249.599.115,1168,65535,65535
2257,21/09/2022 21:09:59351800,,379.664,28.67,289.384,221.064,246.821.955,1171,65535,65535
2258,21/09/2022 21:10:00350200,,380.152,288.896,289.872,22.204,246.821.955,1172,65535,65535
2259,21/09/2022 21:10:01364200,,37.942,287.432,289.872,221.064,245.896.235,1172,65535,65535
2260,21/09/2022 21:10:02347000,,379.664,285.236,289.384,22.204,246.821.955,1173,65535,65535
2261,21/09/2022 21:10:03361000,,379.176,28.67,289.628,221.308,245.896.235,1170,65535,65535
2262,21/09/2022 21:10:04359400,,379.664,285.236,289.628,221.552,246.821.955,1171,65535,65535
2263,21/09/2022 21:10:05357800,,379.664,28.792,289.628,221.552,246.821.955,1172,65535,65535
2264,21/09/2022 21:10:06356200,,380.152,289.872,289.872,221.552,249.599.115,1172,65535,65535
2265,21/09/2022 21:10:07354600,,37.942,288.896,288.652,221.552,246.821.955,1171,65535,65535
2266,21/09/2022 21:10:08368600,,380.152,288.896,289.384,221.308,249.599.115,1170,65535,65535
2267,21/09/2022 21:10:09351400,,379.664,286.212,289.872,221.308,247.747.675,1170,65535,65535
2268,21/09/2022 21:10:10366400,,380.152,28.67,289.384,221.308,247.747.675,1168,65535,65535
2269,21/09/2022 21:10:11364800,,380.152,285.236,289.384,221.552,247.747.675,1167,65535,65535
2270,21/09/2022 21:10:12363200,,380.152,287.188,289.628,222.284,249.599.115,1168,65535,65535
2271,21/09/2022 21:10:13361600,,380.152,287.188,289.628,222.284,249.599.115,1171,65535,65535
2272,21/09/2022 21:10:14360000,,37.942,287.188,289.872,22.204,249.599.115,1170,65535,65535
2273,21/09/2022 21:10:15342800,,379.664,287.188,289.872,22.204,247.747.675,1170,65535,65535
2274,21/09/2022 21:10:16356800,,37.942,286.212,289.872,221.308,245.896.235,1170,65535,65535
2275,21/09/2022 21:10:17355200,,380.152,28.67,289.628,221.308,249.599.115,1168,65535,65535
2276,21/09/2022 21:10:18353600,,380.396,287.188,289.628,221.552,244.970.515,1171,65535,65535
2277,21/09/2022 21:10:19352000,,380.152,286.456,289.872,22.204,246.821.955,1170,65535,65535
2278,21/09/2022 21:10:20350400,,379.664,286.456,289.872,221.552,246.821.955,1168,65535,65535
2279,21/09/2022 21:10:21364400,,380.152,286.212,289.384,221.552,246.821.955,1168,65535,65535
2280,21/09/2022 21:10:22347200,,380.884,284.992,28.914,221.308,247.747.675,1168,65535,65535
2281,21/09/2022 21:10:23408000,,380.396,286.456,289.384,221.308,247.747.675,1170,65535,65535
2282,21/09/2022 21:10:24359600,,379.664,28.67,289.872,221.308,246.821.955,1175,65535,65535
2283,21/09/2022 21:10:25358000,,380.152,284.992,289.872,221.308,246.821.955,1172,65535,65535
2284,21/09/2022 21:10:26340800,,380.152,284.992,289.872,221.552,247.747.675,1170,65535,65535
2285,21/09/2022 21:10:27354800,,380.396,283.772,289.872,221.552,247.747.675,1168,65535,65535
2286,21/09/2022 21:10:28353200,,37.942,283.528,289.872,221.552,246.821.955,1167,65535,65535
2287,21/09/2022 21:10:29351600,,37.942,284.748,289.628,221.552,246.821.955,1168,65535,65535
2288,21/09/2022 21:10:30350000,,380.152,284.992,289.872,221.308,247.747.675,1168,65535,65535
2289,21/09/2022 21:10:31552200,,37.942,285.236,289.872,221.308,243.119.075,1170,65535,65535
2290,21/09/2022 21:10:32394600,,37.942,285.236,289.384,221.308,243.119.075,1172,65535,65535
2291,21/09/2022 21:10:33346200,,37.942,284.992,289.628,22.204,245.896.235,1172,65535,65535
2292,21/09/2022 21:10:34407000,,37.942,284.016,289.628,22.204,245.896.235,1170,65535,65535
2293,21/09/2022 21:10:35358600,,37.942,284.992,289.384,22.204,245.896.235,1168,65535,65535
2294,21/09/2022 21:10:36357000,,379.176,28.548,289.872,221.552,246.821.955,1167,65535,65535
2295,21/09/2022 21:10:37355400,,377.956,286.456,289.384,221.552,246.821.955,1167,65535,65535
2296,21/09/2022 21:10:38416200,,377.956,285.236,289.628,221.308,246.821.955,1168,65535,65535
2297,21/09/2022 21:10:39352200,,377.468,286.456,289.628,221.552,247.747.675,1168,65535,65535
2298,21/09/2022 21:10:40350600,,377.468,285.236,289.628,221.552,246.821.955,1170,65535,65535
2299,21/09/2022 21:10:41349000,,378.932,284.748,289.384,221.308,246.821.955,1168,65535,65535
2300,21/09/2022 21:10:42347400,,377.956,283.528,289.384,221.308,247.747.675,1168,65535,65535
2301,21/09/2022 21:10:43361400,,377.956,28.426,289.628,22.204,249.599.115,1170,65535,65535
2302,21/09/2022 21:10:44359800,,377.956,284.016,288.652,221.308,247.747.675,1172,65535,65535
2303,21/09/2022 21:10:45358200,,37.942,284.992,289.628,22.204,247.747.675,1172,65535,65535
2304,21/09/2022 21:10:46356600,,379.664,285.236,288.652,221.064,243.119.075,1173,65535,65535
2305,21/09/2022 21:10:47355000,,377.956,285.236,288.652,222.284,245.896.235,1170,65535,65535
2306,21/09/2022 21:10:48353400,,378.444,284.992,289.628,221.552,246.821.955,1170,65535,65535
2307,21/09/2022 21:10:49367400,,377.468,28.548,288.652,221.552,247.747.675,1170,65535,65535
2308,21/09/2022 21:10:50350200,,379.176,284.992,289.628,221.552,247.747.675,1172,65535,65535
2309,21/09/2022 21:10:51351600,,37.942,284.992,289.628,221.552,246.821.955,1172,65535,65535
2310,21/09/2022 21:10:52357000,,37.82,284.016,288.652,221.552,246.821.955,1170,65535,65535
2311,21/09/2022 21:10:53355400,,377.224,286.456,289.628,221.308,246.821.955,1166,65535,65535
2312,21/09/2022 21:10:54353800,,377.956,287.188,289.384,221.064,246.821.955,1167,65535,65535
2313,21/09/2022 21:10:55367800,,378.444,288.408,289.628,22.204,246.821.955,1168,65535,65535
2314,21/09/2022 21:10:56350600,,377.956,28.792,289.872,221.552,247.747.675,1171,65535,65535
2315,21/09/2022 21:10:57364600,,377.956,287.676,289.628,221.308,247.747.675,1168,65535,65535
2316,21/09/2022 21:10:58363000,,377.468,288.408,289.628,221.552,247.747.675,1173,65535,65535
2317,21/09/2022 21:10:59361400,,37.82,287.188,289.628,221.308,247.747.675,1175,65535,65535
2318,21/09/2022 21:11:00359800,,377.956,287.188,288.652,22.082,247.747.675,1173,65535,65535
2319,21/09/2022 21:11:01358200,,37.698,28.67,288.652,221.552,247.747.675,1173,65535,65535
2320,21/09/2022 21:11:02372200,,377.224,286.212,289.628,22.204,249.599.115,1175,65535,65535
2321,21/09/2022 21:11:03355000,,377.956,286.212,289.384,221.552,246.821.955,1173,65535,65535
2322,21/09/2022 21:11:04353400,,377.224,28.792,289.628,221.552,246.821.955,1171,65535,65535
2323,21/09/2022 21:11:05367400,,37.698,28.67,289.384,221.552,241.267.635,1165,65535,65535
2324,21/09/2022 21:11:06350200,,37.698,285.236,289.628,221.308,243.119.075,1168,65535,65535
2325,21/09/2022 21:11:07411000,,377.468,284.016,288.408,221.308,246.821.955,1170,65535,65535
2326,21/09/2022 21:11:08347000,,377.956,28.426,288.652,22.082,245.896.235,1170,65535,65535
2327,21/09/2022 21:11:09361000,,377.224,284.016,288.652,22.204,247.747.675,1166,65535,65535
2328,21/09/2022 21:11:10343800,,377.224,284.992,288.652,221.064,246.821.955,1166,65535,65535
2329,21/09/2022 21:11:11357800,,37.698,286.456,288.652,22.204,249.599.115,1167,65535,65535
2330,21/09/2022 21:11:12357200,,377.224,28.67,289.628,221.552,245.896.235,1172,65535,65535
2331,21/09/2022 21:11:13355600,,377.224,284.016,288.652,221.308,249.599.115,1170,65535,65535
2332,21/09/2022 21:11:14354000,,377.224,284.016,288.652,221.552,246.821.955,1171,65535,65535
2333,21/09/2022 21:11:15352400,,37.698,284.992,288.652,221.308,249.599.115,1173,65535,65535
2334,21/09/2022 21:11:16350800,,37.698,283.772,289.384,221.308,249.599.115,1173,65535,65535
2335,21/09/2022 21:11:17364800,,376.004,284.748,28.914,22.204,246.821.955,1173,65535,65535
2336,21/09/2022 21:11:18363200,,37.698,286.456,289.384,222.284,246.821.955,1173,65535,65535
2337,21/09/2022 21:11:19346000,,376.248,287.188,289.628,221.552,246.821.955,1173,65535,65535
2338,21/09/2022 21:11:20360000,,376.736,28.67,288.652,22.204,245.896.235,1172,65535,65535
2339,21/09/2022 21:11:21436400,,376.248,28.67,28.914,221.552,245.896.235,1173,65535,65535
2340,21/09/2022 21:11:22356800,,376.736,28.67,289.628,221.552,246.821.955,1171,65535,65535
2341,21/09/2022 21:11:23355200,,376.248,28.67,28.914,221.552,245.896.235,1170,65535,65535
2342,21/09/2022 21:11:24416000,,376.736,284.992,288.652,221.552,246.821.955,1168,65535,65535
2343,21/09/2022 21:11:25361000,,37.698,284.748,288.652,221.552,246.821.955,1171,65535,65535
2344,21/09/2022 21:11:26381000,,376.736,28.426,288.652,221.308,247.747.675,1168,65535,65535
2345,21/09/2022 21:11:27369000,,37.698,286.456,28.914,22.204,247.747.675,1171,65535,65535
2346,21/09/2022 21:11:28366000,,37.698,291.092,288.652,221.308,247.747.675,1171,65535,65535
2347,21/09/2022 21:11:29507000,,376.736,289.872,288.652,221.064,247.747.675,1170,65535,65535
2348,21/09/2022 21:11:31688000,,377.224,283.772,288.652,22.204,246.821.955,1171,65535,65535
2349,21/09/2022 21:11:31908000,,37.698,284.016,288.408,22.204,247.747.675,1171,65535,65535
2350,21/09/2022 21:11:32922000,,37.698,284.992,288.652,221.552,246.821.955,1171,65535,65535
2351,21/09/2022 21:11:33985000,,37.698,284.992,289.384,22.204,245.896.235,1170,65535,65535
2352,21/09/2022 21:11:35211000,,37.698,283.528,28.914,221.552,246.821.955,1170,65535,65535
2353,21/09/2022 21:11:35948000,,377.224,284.748,288.652,221.552,246.821.955,1167,65535,65535
2354,21/09/2022 21:11:37410000,,376.736,28.426,288.652,221.308,245.896.235,1171,65535,65535
2355,21/09/2022 21:11:39447000,,376.736,286.212,288.652,22.204,245.896.235,1171,65535,65535
2356,21/09/2022 21:11:39864000,,37.698,287.432,288.408,22.204,245.896.235,1171,65535,65535
2357,21/09/2022 21:11:40912000,,37.698,286.456,288.408,221.308,245.896.235,1171,65535,65535
2358,21/09/2022 21:11:42064000,,377.224,287.188,288.408,221.308,246.821.955,1170,65535,65535
2359,21/09/2022 21:11:42851000,,37.698,286.212,288.652,221.552,246.821.955,1171,65535,65535
2360,21/09/2022 21:11:43843000,,377.468,284.748,288.652,221.552,247.747.675,1170,65535,65535
2361,21/09/2022 21:11:44898000,,376.736,287.432,28.914,221.552,246.821.955,1171,65535,65535
2362,21/09/2022 21:11:45913000,,37.698,286.456,288.652,22.204,246.821.955,1173,65535,65535
2363,21/09/2022 21:11:46930000,,377.468,28.304,288.164,221.308,247.747.675,1173,65535,65535
2364,21/09/2022 21:11:47887000,,377.224,284.016,288.652,221.308,246.821.955,1172,65535,65535
2365,21/09/2022 21:11:48868000,,377.224,285.236,288.652,221.308,247.747.675,1170,65535,65535
2366,21/09/2022 21:11:49869000,,37.698,284.748,288.652,222.284,246.821.955,1170,65535,65535
2367,21/09/2022 21:11:50858000,,37.698,284.992,288.652,221.064,246.821.955,1170,65535,65535
2368,21/09/2022 21:11:51844000,,377.224,283.528,288.652,22.204,246.821.955,1166,65535,65535
2369,21/09/2022 21:11:52840000,,376.736,284.992,288.652,221.308,245.896.235,1166,65535,65535
2370,21/09/2022 21:11:53848000,,376.736,286.212,288.408,221.308,245.896.235,1168,65535,65535
2371,21/09/2022 21:11:54867000,,377.224,285.236,288.652,221.552,247.747.675,1168,65535,65535
2372,21/09/2022 21:11:55863000,,37.698,285.236,289.872,221.308,245.896.235,1168,65535,65535
2373,21/09/2022 21:11:56835000,,376.736,285.236,289.628,221.552,246.821.955,1168,65535,65535
2374,21/09/2022 21:11:57853000,,37.698,284.748,28.914,22.204,247.747.675,1168,65535,65535
2375,21/09/2022 21:11:58865000,,376.248,284.016,288.652,221.552,245.896.235,1167,65535,65535
2376,21/09/2022 21:11:59871000,,376.004,283.528,288.164,221.308,250.524.835,1168,65535,65535
2377,21/09/2022 21:12:00846000,,376.004,283.528,288.652,222.284,249.599.115,1171,65535,65535
2378,21/09/2022 21:12:01849000,,376.736,283.528,288.652,22.204,249.599.115,1170,65535,65535
2379,21/09/2022 21:12:02850000,,376.736,286.212,288.652,222.284,247.747.675,1170,65535,65535
2380,21/09/2022 21:12:03865000,,376.736,28.67,289.628,22.204,247.747.675,1168,65535,65535
2381,21/09/2022 21:12:04861000,,376.736,286.456,288.652,22.204,247.747.675,1171,65535,65535
2382,21/09/2022 21:12:05868000,,376.736,283.772,288.652,222.284,244.970.515,1172,65535,65535
2383,21/09/2022 21:12:06858000,,376.736,282.308,288.652,22.204,244.970.515,1171,65535,65535
2384,21/09/2022 21:12:07855000,,376.248,28.182,288.652,22.082,245.896.235,1171,65535,65535
2385,21/09/2022 21:12:08862000,,37.698,28.182,288.408,221.308,246.821.955,1171,65535,65535
2386,21/09/2022 21:12:09851000,,37.698,284.992,288.164,221.308,245.896.235,1171,65535,65535
2387,21/09/2022 21:12:10851000,,376.004,288.408,288.652,222.284,246.821.955,1167,65535,65535
2388,21/09/2022 21:12:11855000,,376.736,289.872,288.652,221.308,245.896.235,1165,65535,65535
2389,21/09/2022 21:12:12877000,,376.004,290.116,288.408,22.204,246.821.955,1167,65535,65535
2390,21/09/2022 21:12:13862000,,37.576,287.188,288.652,22.204,249.599.115,1168,65535,65535
2391,21/09/2022 21:12:14912000,,375.516,287.188,288.652,22.204,247.747.675,1168,65535,65535
2392,21/09/2022 21:12:15866000,,373.808,284.016,288.652,221.308,247.747.675,1167,65535,65535
2393,21/09/2022 21:12:16859000,,375.516,284.748,288.652,221.552,246.821.955,1168,65535,65535
2394,21/09/2022 21:12:17866000,,375.516,28.304,288.164,221.552,247.747.675,1167,65535,65535
2395,21/09/2022 21:12:18843000,,375.516,283.772,28.792,221.552,246.821.955,1168,65535,65535
2396,21/09/2022 21:12:19848000,,376.248,283.528,288.164,222.284,246.821.955,1168,65535,65535
2397,21/09/2022 21:12:20852000,,375.516,287.188,288.652,221.308,246.821.955,1167,65535,65535
2398,21/09/2022 21:12:21866000,,375.028,287.432,288.652,221.308,247.747.675,1170,65535,65535
2399,21/09/2022 21:12:22864000,,375.028,287.188,288.164,22.204,245.896.235,1168,65535,65535
0,26/09/2022 20:39:59493800,30.6952,20.0568,20.1788,19.7396,217.198915,439,65535,65535,
1,26/09/2022 20:40:00523400,29.5728,20.5448,20.8132,19.6664,229.233275,440,65535,65535,
2,26/09/2022 20:40:01521800,28.1088,21.4232,21.594,19.6908,235.713315,445,65535,65535,
3,26/09/2022 20:40:07496600,36.356,24.2292,24.4244,19.642,241.267635,437,65535,65535,
4,26/09/2022 20:40:08526200,36.4048,24.7416,25.2052,19.6664,241.267635,439,65535,65535,
5,26/09/2022 20:40:09524600,36.2584,25.4736,25.986,19.6664,242.193355,440,65535,65535,
6,26/09/2022 20:40:10523000,36.234,25.9372,26.718,19.6908,243.119075,440,65535,65535,
7,26/09/2022 20:40:11521400,36.0388,26.474,27.328,19.642,243.119075,434,65535,65535,
8,26/09/2022 20:40:12519800,36.1608,27.0108,27.7916,19.6176,242.193355,437,65535,65535,
9,26/09/2022 20:40:13533800,36.1608,27.206,28.3284,19.6664,240.341915,437,65535,65535,
10,26/09/2022 20:40:14532200,36.1852,27.694,28.5968,19.642,240.341915,437,65535,65535,
11,26/09/2022 20:40:15530600,36.1852,28.0112,28.8164,19.6176,241.267635,439,65535,65535,
12,26/09/2022 20:40:16529000,36.1608,28.3528,29.2068,19.5688,240.341915,440,65535,65535,
13,26/09/2022 20:40:17543000,36.2828,28.2308,29.524,19.642,240.341915,444,65535,65535,
14,26/09/2022 20:40:18525800,36.2828,28.2308,29.646,19.642,242.193355,446,65535,65535,
15,26/09/2022 20:40:19524200,36.356,28.182,29.8656,19.6176,242.193355,444,65535,65535,
16,26/09/2022 20:40:20522600,36.2828,28.3528,30.0608,19.642,242.193355,444,65535,65535,
17,26/09/2022 20:40:21521000,36.4048,28.5236,30.1584,19.6176,244.970515,445,65535,65535,
18,26/09/2022 20:40:22535000,36.2828,28.4748,30.3536,19.642,243.119075,440,65535,65535,
19,26/09/2022 20:40:23517800,36.2828,28.6456,30.4512,19.6664,242.193355,441,65535,65535,
20,26/09/2022 20:40:24531800,36.2828,28.7188,30.4756,19.5688,241.267635,441,65535,65535,
21,26/09/2022 20:40:25530200,36.2828,28.8408,30.622,19.642,238.490475,443,65535,65535,
22,26/09/2022 20:40:26528600,36.2828,28.8896,30.7196,19.6908,240.341915,443,65535,65535,
23,26/09/2022 20:40:27527000,36.3804,29.0848,30.7684,19.6908,241.267635,443,65535,65535,
24,26/09/2022 20:40:28525400,36.356,29.4752,30.8172,19.6176,241.267635,440,65535,65535,
25,26/09/2022 20:40:29523800,36.3072,29.3532,30.9636,19.6664,241.267635,441,65535,65535,
26,26/09/2022 20:40:30522200,36.3804,29.2068,30.988,19.6176,241.267635,443,65535,65535,
27,26/09/2022 20:40:31520600,36.356,29.4996,31.0368,19.6664,243.119075,441,65535,65535,
28,26/09/2022 20:40:32519000,36.4292,29.3532,31.0612,19.6664,245.896235,440,65535,65535,
29,26/09/2022 20:40:33517400,36.4048,29.5484,31.11,19.5688,243.119075,439,65535,65535,
30,26/09/2022 20:40:34515800,36.356,29.6704,31.1588,19.6176,242.193355,440,65535,65535,
31,26/09/2022 20:40:35529800,36.3804,29.6704,31.11,19.6908,243.119075,441,65535,65535,
32,26/09/2022 20:40:36528200,36.3804,29.2556,31.1588,19.6664,243.119075,440,65535,65535,
33,26/09/2022 20:40:37526600,36.4048,29.1336,31.3052,19.6176,242.193355,444,65535,65535,
34,26/09/2022 20:40:38525000,36.4292,29.2556,31.2808,19.6664,241.267635,443,65535,65535,
35,26/09/2022 20:40:39523400,36.5268,29.0604,31.2808,19.6664,242.193355,440,65535,65535,
36,26/09/2022 20:40:40521800,36.7952,29.1336,31.2808,19.6664,243.119075,440,65535,65535,
37,26/09/2022 20:40:41520200,36.966,29.2068,31.4028,19.6664,245.896235,441,65535,65535,
38,26/09/2022 20:40:42518600,37.1124,29.2312,31.4028,19.6908,243.119075,437,65535,65535,
39,26/09/2022 20:40:43517000,37.3564,29.4752,31.4272,19.6664,243.119075,439,65535,65535,
40,26/09/2022 20:40:44531000,37.454,29.6948,31.5248,19.6176,241.267635,440,65535,65535,
41,26/09/2022 20:40:45513800,37.576,29.5728,31.6224,19.6176,243.119075,441,65535,65535,
